claim_id,customer_age,policy_tenure_years,claim_amount,claim_duration_days,claim_type,anomaly
660,75,7.4,41053.83,41,Health,0
661,27,0.6,117658.92,45,Health,0
662,71,14.6,31630.16,8,Health,0
663,22,5.6,46862.63,43,Vehicle,0
664,53,4.2,244716.68,7,Health,0
665,51,3.7,133961.02,24,Vehicle,0
666,69,2.8,34481.38,18,Health,0
667,48,15.0,81926.98,25,Vehicle,0
668,27,4.8,52612.63,12,Health,0
669,75,6.4,12752.67,13,Health,0
670,36,13.1,94124.85,20,Health,0
671,75,9.8,247475.63,49,Vehicle,0
672,49,5.8,50877.55,20,Health,0
673,18,13.5,46417.93,57,Health,0
674,73,11.4,74411.53,39,Vehicle,0
675,22,3.8,97513.08,13,Property,0
676,62,9.8,87042.21,33,Vehicle,0
677,21,13.9,34020.72,42,Health,0
678,33,7.7,109081.41,23,Health,0
679,41,11.1,110373.22,25,Health,0
680,33,14.6,28634.1,15,Property,0
681,72,10.5,45681.07,14,Vehicle,0
682,19,2.0,64165.43,53,Health,0
683,66,4.0,68375.04,34,Vehicle,0
684,45,9.1,224335.48,49,Vehicle,0
685,49,4.5,34545.45,56,Health,0
686,44,14.4,64583.3,56,Vehicle,0
687,37,6.4,51667.18,19,Property,0
688,41,7.1,51353.81,46,Property,0
689,29,10.7,62606.73,33,Health,0
690,67,8.1,56585.71,16,Health,0
691,52,6.0,33424.44,22,Vehicle,0
692,77,1.6,123788.19,15,Health,0
693,50,9.1,61069.38,10,Health,0
694,50,13.1,56402.27,6,Vehicle,0
695,78,10.4,71961.34,1,Property,0
696,68,6.0,82396.6,14,Health,0
697,60,2.4,73255.16,38,Vehicle,0
698,54,12.3,60864.88,4,Vehicle,0
699,29,14.2,56366.44,7,Health,0
700,20,6.1,66126.88,11,Health,0
701,18,11.1,27292.29,1,Health,0
702,50,6.5,222498.05,39,Vehicle,0
703,57,7.8,54680.11,36,Vehicle,0
704,27,12.6,45755.86,37,Health,0
705,60,1.7,82545.83,42,Health,0
706,61,8.2,108428.41,56,Health,0
707,46,3.6,38070.07,18,Vehicle,0
708,30,5.4,68400.96,5,Health,0
709,29,9.8,48975.51,40,Health,0
710,48,0.9,54336.64,40,Health,0
711,63,9.1,123832.9,55,Vehicle,0
712,19,4.6,75075.74,59,Health,0
713,78,10.2,7510.81,8,Property,0
714,68,2.6,288148.44,14,Vehicle,0
715,67,11.2,87536.95,54,Vehicle,0
716,52,9.9,158581.81,43,Vehicle,0
717,40,14.6,70386.44,2,Vehicle,0
718,34,13.7,83190.49,37,Health,0
719,43,4.6,38997.36,58,Vehicle,0
720,25,0.9,316960.57018903753,6,Health,1
721,46,10.0,33508.5,19,Property,0
722,43,9.2,177694.21,23,Health,0
723,27,0.9,59050.67,57,Health,0
724,43,2.3,268888.9410019088,72,Health,1
725,79,9.0,47745.27,42,Health,0
726,51,13.7,681391.6912108735,132,Health,1
727,68,13.6,72682.11,29,Health,0
728,58,2.7,117301.46,23,Health,0
729,24,6.1,53072.96,13,Vehicle,0
730,21,1.1,129900.0,30,Health,0
731,75,7.3,78996.49,6,Vehicle,0
732,70,11.4,54499.05,43,Vehicle,0
733,67,12.0,66317.64,37,Vehicle,0
734,62,7.7,22616.31,42,Vehicle,0
735,28,1.9,26818.78,47,Health,0
736,46,6.0,177439.47,26,Health,0
737,73,14.0,60538.33,24,Vehicle,0
738,53,3.8,149656.61,37,Vehicle,0
739,42,5.1,59775.59,59,Vehicle,0
740,38,11.3,49309.11,42,Vehicle,0
741,78,11.1,46363.52,37,Health,0
742,74,13.7,236124.8151699064,60,Property,1
743,53,6.1,88935.61,12,Vehicle,0
744,27,8.0,109259.92,12,Health,0
745,54,7.3,237500.3679201552,216,Vehicle,1
746,26,14.0,31093.55,25,Vehicle,0
747,41,11.7,58169.6,10,Property,0
748,52,12.6,75343.07,5,Vehicle,0
749,66,2.4,34148.77,33,Vehicle,0
750,52,12.0,35524.09,35,Vehicle,0
751,65,6.8,41256.63,28,Health,0
752,53,0.8,35708.77,7,Vehicle,0
753,35,1.4,90645.64,59,Vehicle,0
754,66,10.3,254196.3108621333,84,Health,1
755,56,5.9,64031.29,44,Vehicle,0
756,49,13.1,88126.09,55,Health,0
757,41,11.1,48704.01,42,Health,0
758,40,0.8,74195.44,19,Health,0
759,79,10.5,31717.56,35,Health,0
760,49,3.3,105334.83,20,Property,0
761,54,6.6,53951.72,19,Health,0
762,29,9.6,52847.07,19,Vehicle,0
763,66,13.2,114764.75,32,Vehicle,0
764,72,7.1,96461.54,44,Vehicle,0
765,30,12.2,26094.4,59,Health,0
766,40,11.9,10219.65,8,Health,0
767,42,6.5,19309.97,49,Health,0
768,52,7.8,137014.24,27,Vehicle,0
769,58,10.7,40227.26,58,Health,0
770,47,1.0,68840.77,58,Vehicle,0
771,34,13.4,69102.72,33,Vehicle,0
772,66,11.7,71177.71,34,Health,0
773,79,4.1,104641.7,23,Vehicle,0
774,37,14.7,39513.63,30,Health,0
775,65,3.1,61664.14,43,Health,0
776,42,13.8,57289.18,44,Health,0
777,39,5.2,62615.53,54,Health,0
778,30,11.6,83017.73,30,Vehicle,0
779,76,7.1,65367.3,7,Property,0
780,36,11.2,183306.7972628923,12,Vehicle,1
781,66,2.8,85911.62,10,Health,0
782,53,4.4,85824.57,22,Health,0
783,29,1.9,49375.98,5,Vehicle,0
784,78,13.0,40730.45,33,Health,0
785,58,4.8,86492.67,42,Health,0
786,36,10.6,91646.12,11,Health,0
787,29,12.4,33634.01,2,Vehicle,0
788,26,13.6,29330.83,24,Vehicle,0
789,24,2.0,53463.11,24,Health,0
790,45,13.4,32692.3,23,Vehicle,0
791,31,3.4,139487.37,35,Property,0
792,48,11.2,98443.14,49,Health,0
793,69,11.1,119104.4,48,Health,0
794,36,0.6,118515.92,2,Health,0
795,75,3.7,301963.36821385525,120,Vehicle,1
796,64,7.6,85623.22,41,Health,0
797,33,6.6,34037.55,14,Health,0
798,70,13.8,75682.27,30,Health,0
799,22,5.7,29160.64,22,Vehicle,0
800,52,14.1,54273.26,4,Property,0
801,29,7.2,77075.41459724575,42,Health,1
802,42,14.5,101989.56,52,Vehicle,0
803,69,11.2,78676.6,15,Health,0
804,76,12.5,11499.8,59,Vehicle,0
805,38,2.0,131889.26,26,Health,0
806,53,9.0,66518.49,6,Vehicle,0
807,70,2.6,36018.61,15,Health,0
808,40,4.8,35658.5,29,Vehicle,0
809,33,9.5,100978.73,29,Health,0
810,74,11.0,8583.19,17,Vehicle,0
811,56,1.1,106337.16,30,Health,0
812,62,8.2,79000.29,6,Property,0
813,70,8.7,125508.05,2,Health,0
814,59,1.6,99522.85,43,Vehicle,0
815,75,7.8,91578.86,44,Health,0
816,56,10.9,15197.57,53,Property,0
817,31,1.3,33290.9,26,Vehicle,0
818,48,11.5,76150.81225349646,75,Property,1
819,75,8.9,73882.9,25,Health,0
820,22,12.6,198242.31,17,Health,0
821,52,3.7,24790.08,31,Property,0
822,40,12.6,107677.11,36,Vehicle,0
823,46,1.9,249245.19,15,Vehicle,0
824,60,6.4,238299.52,54,Property,0
825,28,3.4,102226.99,42,Health,0
826,35,13.2,65498.71,43,Vehicle,0
827,64,10.7,21745.78,48,Property,0
828,29,0.9,57485.86,40,Health,0
829,26,0.6,94874.23,4,Health,0
830,27,4.7,66599.64,42,Health,0
831,75,2.6,54868.81,10,Vehicle,0
832,61,9.6,9700.87,22,Health,0
833,34,10.1,76263.25,53,Vehicle,0
834,78,14.2,157312.73,23,Vehicle,0
835,55,14.3,62602.14,36,Health,0
836,24,10.1,537002.6619190685,168,Vehicle,1
837,63,0.6,73540.72,7,Health,0
838,30,5.7,18736.44,50,Health,0
839,57,7.9,23540.34,6,Health,0
840,59,7.7,95236.18,19,Health,0
841,26,9.2,34102.7,55,Health,0
842,67,14.4,169790.51,43,Vehicle,0
843,44,13.3,157213.75,40,Health,0
844,75,2.1,62279.24,49,Vehicle,0
845,19,4.4,39065.01,17,Vehicle,0
846,22,12.6,94044.72,38,Vehicle,0
847,46,12.5,48024.78,42,Health,0
848,54,4.5,33275.44,26,Property,0
849,55,11.1,21432.15,21,Health,0
850,36,10.2,87253.2,19,Health,0
851,25,7.4,87055.9,43,Health,0
852,65,3.4,33522.82,55,Health,0
853,62,13.4,94903.72,53,Health,0
854,18,10.3,113188.17,2,Health,0
855,39,3.0,40484.12,49,Property,0
856,69,10.7,43483.93,32,Health,0
857,34,11.3,140331.52,39,Property,0
858,24,13.4,48353.55,20,Health,0
859,42,3.7,21458.38,57,Health,0
860,62,14.8,88017.27,50,Health,0
861,21,2.7,33650.15,23,Vehicle,0
862,53,9.2,67523.82,53,Health,0
863,23,10.0,13259.13,50,Vehicle,0
864,77,6.6,89691.01,21,Property,0
865,48,7.4,67942.33,18,Property,0
866,36,13.4,297479.02,56,Property,0
867,78,9.9,71702.88,44,Property,0
868,61,7.7,76711.19,56,Health,0
869,71,2.4,11609.63,5,Vehicle,0
870,56,0.6,262284.67,6,Health,0
871,44,2.3,36812.64,47,Health,0
872,27,14.4,36342.54,29,Health,0
873,43,11.6,24949.84,42,Health,0
874,36,14.5,145879.59,15,Vehicle,0
875,56,1.0,91090.11,5,Property,0
876,79,10.4,214831.07,35,Health,0
877,20,1.1,34482.95,53,Health,0
878,62,11.8,76976.15,26,Health,0
879,30,6.0,40042.14,43,Health,0
880,67,1.9,85290.73,46,Health,0
881,45,8.7,54494.97,11,Property,0
882,79,4.6,93505.91,30,Health,0
883,75,10.1,131697.57,17,Health,0
884,37,10.0,67043.79,27,Vehicle,0
885,45,10.7,158487.56,36,Health,0
886,25,14.9,100424.25,47,Vehicle,0
887,78,6.1,121231.9,47,Property,0
888,58,7.2,92671.44,8,Vehicle,0
889,56,12.2,41304.44,47,Vehicle,0
890,18,8.9,35032.58,19,Health,0
891,20,1.0,95537.94,4,Health,0
892,30,12.7,17067.3,6,Health,0
893,45,1.2,15550.49,5,Health,0
894,79,3.0,78474.8,6,Health,0
895,74,2.0,81830.73,22,Health,0
896,77,1.6,83084.53,13,Health,0
897,66,0.9,91007.09,47,Health,0
898,42,1.3,66313.72,42,Property,0
899,73,6.9,101162.06,34,Health,0
900,50,4.2,103894.21,13,Vehicle,0
901,55,2.3,122850.98,49,Health,0
902,70,10.1,46722.59,42,Health,0
903,23,3.8,52761.93,48,Property,0
904,75,0.8,52240.74,46,Vehicle,0
905,61,6.6,58791.71,20,Health,0
906,62,5.0,143928.06,35,Health,0
907,49,5.1,106442.62,45,Vehicle,0
908,62,7.0,114472.91,1,Health,0
909,78,10.2,55683.19,26,Vehicle,0
910,64,9.4,66332.04,38,Health,0
911,38,14.1,40876.71,51,Health,0
912,33,8.0,24422.61,55,Health,0
913,71,7.4,120782.71,57,Health,0
914,38,3.6,55542.76,41,Health,0
915,28,11.5,56755.73,30,Vehicle,0
916,77,2.5,59628.95,18,Vehicle,0
917,54,7.6,38478.76,32,Vehicle,0
918,53,6.6,19205.39,25,Vehicle,0
919,52,10.0,13216.17,39,Health,0
920,36,13.8,51920.24,36,Vehicle,0
921,37,14.2,107499.76,46,Vehicle,0
922,74,2.9,179459.66,10,Property,0
923,35,4.3,48193.06,4,Health,0
924,64,12.3,35545.58,7,Vehicle,0
925,58,8.0,40843.79,58,Health,0
926,66,7.1,44123.27,36,Health,0
927,31,10.8,28284.08,10,Property,0
928,32,9.2,34597.44,37,Vehicle,0
929,48,14.6,45175.9,4,Health,0
930,18,9.0,37927.95,6,Health,0
931,70,7.3,85746.08,20,Health,0
932,71,8.4,54174.97,8,Health,0
933,71,12.2,29578.46,29,Health,0
934,20,9.4,121512.5,35,Vehicle,0
935,33,9.9,46764.26,17,Health,0
936,40,14.6,58993.89,18,Health,0
937,74,9.5,48747.4,17,Property,0
938,28,6.0,71187.09,41,Property,0
939,29,10.5,426668.9043690291,52,Health,1
940,27,10.1,181642.49,20,Vehicle,0
941,49,0.7,51997.96,21,Vehicle,0
942,33,7.3,30241.74,15,Property,0
943,25,11.3,136975.44,54,Property,0
944,55,7.7,24755.78,37,Vehicle,0
945,29,11.8,27673.33,5,Health,0
946,41,7.0,35205.97,9,Vehicle,0
947,45,14.8,42982.91,48,Health,0
948,70,4.7,49193.61,22,Vehicle,0
949,25,1.8,292121.7516096907,90,Vehicle,1
950,75,6.7,99428.41,50,Health,0
951,45,8.4,61264.58,41,Health,0
952,53,5.6,289635.55,21,Health,0
953,43,4.0,72631.04401590604,246,Health,1
954,25,10.2,112175.26,30,Health,0
955,75,6.0,60367.17,31,Health,0
956,77,9.7,18970.92,48,Health,0
957,67,11.8,13057.78,31,Health,0
958,45,11.5,61439.67,13,Health,0
959,45,5.9,129450.02,6,Vehicle,0
960,54,8.7,226127.72811897032,68,Vehicle,1
961,58,7.0,108854.91,25,Health,0
962,53,13.1,79285.15,13,Health,0
963,44,13.2,16238.45,56,Health,0
964,71,5.5,25801.02,13,Vehicle,0
965,34,1.8,5236.14,49,Property,0
966,26,2.9,81153.62,30,Vehicle,0
967,50,5.8,67201.16,7,Vehicle,0
968,70,8.7,33125.24,5,Vehicle,0
969,37,10.0,11924.85,43,Vehicle,0
970,30,5.3,47052.8,19,Health,0
971,45,10.2,76840.41,13,Health,0
972,65,14.1,35143.34,50,Property,0
973,46,10.0,130380.62,48,Vehicle,0
974,30,2.8,29413.72,28,Property,0
975,63,8.9,52688.39,43,Vehicle,0
976,52,8.4,39592.47,14,Vehicle,0
977,78,13.1,17471.71,57,Health,0
978,23,5.6,61517.04,46,Health,0
979,35,6.6,86275.84,7,Health,0
980,68,9.2,31946.53,31,Health,0
981,22,8.1,71054.31,11,Health,0
982,64,10.9,72584.82,18,Health,0
983,42,1.1,33156.13,31,Health,0
984,19,8.7,175087.11,21,Health,0
985,27,2.3,64417.58,1,Vehicle,0
986,73,5.1,267323.55,25,Health,0
987,47,10.1,66933.87,9,Health,0
988,67,2.8,123991.42,54,Vehicle,0
989,76,5.0,61684.86,43,Vehicle,0
990,62,10.7,123567.49861618514,54,Vehicle,1
991,22,9.9,36877.98,14,Health,0
992,72,1.8,57403.32,37,Property,0
993,73,8.9,177629.89,46,Vehicle,0
994,50,2.6,39147.21,22,Vehicle,0
995,71,4.2,81217.98,15,Vehicle,0
996,18,7.2,60764.84,25,Vehicle,0
997,35,2.1,89923.66,49,Vehicle,0
998,49,14.9,48204.05,24,Vehicle,0
999,64,2.9,27151.88,47,Health,0
1000,66,11.8,12728.39,29,Vehicle,0
1001,28,12.5,57724.23,18,Health,0
1002,38,14.9,21048.98,35,Health,0
1003,43,6.7,36904.21,13,Health,0
1004,42,13.2,23951.68,30,Health,0
1005,39,14.4,47970.66,49,Health,0
1006,76,3.0,175083.77,7,Vehicle,0
1007,44,7.5,130756.9,52,Health,0
1008,66,1.4,46995.05,47,Vehicle,0
1009,30,9.5,46611.45450772545,69,Vehicle,1
1010,50,8.9,283700.69,9,Health,0
1011,51,3.5,52882.16,3,Health,0
1012,58,12.1,193035.55,35,Vehicle,0
1013,52,1.0,40567.79,16,Health,0
1014,18,12.2,136805.35,10,Vehicle,0
1015,38,0.9,41606.82,22,Health,0
1016,65,10.0,89531.1,8,Health,0
1017,72,1.6,58231.56,45,Health,0
1018,23,4.1,23476.2,13,Health,0
1019,45,11.0,101155.46,24,Health,0
1020,34,4.6,16968.23,45,Vehicle,0
1021,22,7.9,106634.95231407924,236,Property,1
1022,48,13.8,133680.64,15,Health,0
1023,22,1.2,83212.46,27,Vehicle,0
1024,55,12.3,50625.28,53,Vehicle,0
1025,20,1.4,38186.05,54,Health,0
1026,70,2.3,20197.44,52,Vehicle,0
1027,40,2.2,16781.12,17,Health,0
1028,54,14.9,31470.85,52,Vehicle,0
1029,70,3.1,91765.2,2,Vehicle,0
1030,54,13.5,91481.19,37,Vehicle,0
1031,27,14.9,8245.85,28,Vehicle,0
1032,27,6.1,59090.53,25,Health,0
1033,36,9.7,33080.6,38,Health,0
1034,34,11.8,38809.3,30,Property,0
1035,38,6.2,80063.71,10,Property,0
1036,31,2.8,127424.04,6,Vehicle,0
1037,26,6.8,154981.34,53,Vehicle,0
1038,63,11.7,37739.35,42,Health,0
1039,18,11.8,40181.4,32,Vehicle,0
1040,68,3.8,47060.06,42,Health,0
1041,62,3.0,34679.64,52,Vehicle,0
1042,30,13.8,7718.81,10,Vehicle,0
1043,21,1.1,51994.37,9,Vehicle,0
1044,79,11.2,47146.61,31,Property,0
1045,18,1.2,78349.53,17,Health,0
1046,66,12.6,54704.77,57,Health,0
1047,57,13.6,149549.62,43,Health,0
1048,49,4.8,46394.64,10,Health,0
1049,51,1.6,105598.97,42,Property,0
1050,45,7.5,506121.765583189,114,Vehicle,1
1051,48,4.8,98237.33,43,Health,0
1052,25,6.5,430670.31308624404,18,Property,1
1053,56,10.1,77332.86,27,Vehicle,0
1054,43,3.5,23114.74,38,Health,0
1055,75,5.7,51770.31,43,Vehicle,0
1056,51,11.8,54182.08,57,Property,0
1057,71,9.8,33697.7,6,Vehicle,0
1058,71,5.2,51915.69,22,Vehicle,0
1059,20,10.1,117668.58,29,Property,0
1060,76,11.6,62757.96,15,Health,0
1061,67,9.1,89783.24,47,Property,0
1062,29,4.0,137721.01,51,Health,0
1063,18,0.5,39440.16,2,Health,0
1064,71,12.1,10894.06,18,Health,0
1065,61,12.4,587376.6180611786,40,Vehicle,1
1066,22,10.6,28531.25,1,Vehicle,0
1067,47,1.6,55621.58,13,Vehicle,0
1068,47,9.0,36304.68,52,Vehicle,0
1069,76,12.4,78581.65575924682,65,Health,1
1070,74,6.2,111589.56,59,Property,0
1071,34,3.4,63052.55,33,Vehicle,0
1072,65,9.0,19798.35,23,Vehicle,0
1073,64,12.5,69171.1,33,Health,0
1074,40,1.2,54958.44,35,Health,0
1075,32,9.2,32531.66,37,Vehicle,0
1076,54,9.8,49070.63,46,Vehicle,0
1077,38,9.2,77340.55,18,Health,0
1078,31,9.9,58970.85,55,Health,0
1079,19,9.7,96975.82,40,Vehicle,0
1080,28,2.4,122346.09,38,Health,0
1081,68,3.9,125749.23,50,Health,0
1082,56,9.5,82480.99,24,Health,0
1083,55,0.8,39320.66,16,Vehicle,0
1084,77,9.7,100164.62,5,Health,0
1085,51,10.1,47594.82,12,Health,0
1086,55,4.0,27801.68,24,Health,0
1087,67,9.2,115947.68,44,Health,0
1088,51,8.2,144017.22,47,Vehicle,0
1089,35,4.3,13601.34,5,Vehicle,0
1090,47,7.2,36936.16,6,Property,0
1091,32,13.7,58721.59,30,Health,0
1092,44,6.7,183543.16,47,Vehicle,0
1093,68,9.6,63507.93,21,Vehicle,0
1094,51,1.0,115686.39,48,Property,0
1095,69,1.6,172383.73,7,Health,0
1096,74,1.7,65159.86,15,Vehicle,0
1097,55,11.8,244382.09060154276,63,Vehicle,1
1098,50,5.6,59977.59,21,Vehicle,0
1099,41,3.8,69649.96,10,Vehicle,0
1100,32,11.3,65591.83,52,Health,0
1101,77,3.0,93186.93,27,Health,0
1102,47,4.1,55648.82,44,Health,0
1103,72,6.7,59895.07,57,Health,0
1104,59,5.3,83427.86,46,Health,0
1105,68,9.0,90300.83047111188,123,Property,1
1106,34,5.4,76656.2,1,Health,0
1107,22,6.2,241629.63498873898,228,Health,1
1108,46,13.0,44078.47,31,Health,0
1109,21,13.3,103277.36,39,Vehicle,0
1110,27,12.5,35666.75,34,Health,0
1111,73,13.0,67794.56,10,Vehicle,0
1112,34,8.8,87309.22,50,Health,0
1113,27,9.9,55962.95,23,Vehicle,0
1114,34,8.6,21701.86,31,Health,0
1115,77,11.9,20549.15,20,Health,0
1116,37,8.5,33010.23,6,Vehicle,0
1117,41,2.1,42361.67,43,Health,0
1118,22,12.2,46745.05,40,Health,0
1119,51,11.5,44486.4,25,Health,0
1120,23,12.4,27046.56,46,Vehicle,0
1121,70,3.3,225785.92,54,Vehicle,0
1122,19,4.4,70746.1,45,Vehicle,0
1123,30,4.8,69760.59,48,Vehicle,0
1124,79,7.9,101872.87,53,Vehicle,0
1125,60,2.4,51272.62,3,Vehicle,0
1126,60,6.1,56017.25,14,Property,0
1127,65,3.1,141906.56,18,Health,0
1128,28,4.3,253532.76638066175,171,Vehicle,1
1129,68,10.7,91685.28,29,Vehicle,0
1130,64,12.9,172321.62,11,Vehicle,0
1131,74,0.8,65572.42,17,Vehicle,0
1132,40,8.7,48493.24,47,Property,0
1133,72,1.0,15226.05,14,Vehicle,0
1134,33,1.7,35660.27,10,Health,0
1135,48,10.7,169781.06,38,Health,0
1136,28,11.2,47354.87,19,Property,0
1137,71,12.3,44470.53,23,Property,0
1138,33,7.4,105589.05,9,Health,0
1139,25,13.0,53371.96,16,Health,0
1140,21,2.9,52384.52,48,Health,0
1141,57,4.1,95976.07,38,Health,0
1142,21,2.5,44299.03,30,Health,0
1143,73,12.1,123234.46151324826,228,Property,1
1144,42,3.8,33607.77,33,Health,0
1145,20,2.8,103717.23,25,Property,0
1146,49,9.5,266329.9749875729,138,Health,1
1147,20,1.6,76489.8,25,Property,0
1148,44,1.2,83729.43,14,Health,0
1149,46,2.0,70289.13,29,Health,0
1150,49,0.5,121755.4,41,Vehicle,0
1151,67,10.6,48057.93,11,Property,0
1152,78,8.7,125645.37,26,Vehicle,0
1153,75,3.5,54829.46,20,Health,0
1154,68,3.9,78356.55,13,Vehicle,0
1155,36,12.3,142154.92,21,Property,0
1156,38,7.8,27007.09,28,Health,0
1157,22,10.6,162924.29,51,Health,0
1158,35,7.1,47866.03,19,Health,0
1159,45,3.9,56136.92,46,Vehicle,0
1160,59,14.6,108539.29,29,Health,0
1161,78,8.7,46178.42,23,Property,0
1162,39,2.4,88305.19,15,Property,0
1163,38,6.4,56473.82,41,Property,0
1164,23,5.3,82584.81,31,Health,0
1165,18,3.6,76392.73,17,Health,0
1166,22,14.0,27114.35,26,Vehicle,0
1167,58,13.3,19545.93,44,Property,0
1168,29,3.4,166112.44,44,Health,0
1169,43,5.6,126315.68,46,Vehicle,0
1170,63,11.6,145208.42,8,Vehicle,0
1171,51,3.5,59149.52,20,Vehicle,0
1172,66,9.1,73953.04,57,Property,0
1173,31,10.6,318619.28,42,Health,0
1174,43,10.0,61601.48,6,Health,0
1175,62,10.7,139536.97,26,Vehicle,0
1176,44,10.7,29550.13,48,Vehicle,0
1177,26,14.5,81862.07,7,Property,0
1178,43,5.5,29493.24,27,Property,0
1179,74,13.2,79391.42,17,Vehicle,0
1180,64,0.8,46007.11,5,Property,0
1181,74,4.7,55784.14,50,Health,0
1182,39,1.2,28767.83,29,Health,0
1183,64,9.9,268982.871636859,162,Property,1
1184,73,2.0,36547.44,56,Vehicle,0
1185,47,12.8,295357.36942998896,212,Vehicle,1
1186,60,9.9,150199.53,16,Vehicle,0
1187,65,0.9,39062.77,58,Health,0
1188,78,10.9,124024.81,49,Health,0
1189,34,13.0,24028.6,40,Health,0
1190,43,10.1,17145.3,25,Property,0
1191,53,0.9,44355.11,58,Health,0
1192,18,12.9,122643.24,12,Property,0
1193,25,11.1,125225.51,11,Vehicle,0
1194,66,6.0,25333.16,12,Property,0
1195,52,5.3,11230.1,23,Health,0
1196,78,7.5,82401.68,18,Vehicle,0
1197,69,13.1,42384.34,30,Health,0
1198,32,4.2,140625.49,30,Health,0
1199,64,2.0,90394.31,5,Health,0
1200,73,13.0,111921.59,28,Vehicle,0
1201,39,0.9,25565.56,5,Property,0
1202,31,13.7,33220.45,5,Property,0
1203,43,4.9,156766.89,19,Health,0
1204,45,7.9,54572.01,50,Health,0
1205,40,2.4,45246.47,2,Vehicle,0
1206,31,13.6,96823.03,55,Vehicle,0
1207,41,11.4,51375.32,46,Health,0
1208,19,13.9,130088.68,34,Vehicle,0
1209,62,10.4,204146.57,53,Health,0
1210,43,3.2,45847.22,4,Health,0
1211,31,5.0,19569.34,46,Vehicle,0
1212,76,7.6,33195.6,42,Health,0
1213,73,9.3,41626.01,23,Health,0
1214,68,13.9,27962.91,34,Health,0
1215,24,6.1,44336.64,18,Property,0
1216,20,10.7,34835.06,12,Health,0
1217,64,14.4,68331.61,43,Property,0
1218,40,2.7,69718.78,11,Property,0
1219,63,13.0,232277.11,40,Vehicle,0
1220,60,6.6,46250.21,34,Vehicle,0
1221,64,11.1,85539.48,26,Vehicle,0
1222,77,4.8,88855.47,46,Vehicle,0
1223,62,5.3,38819.4,7,Health,0
1224,35,0.9,96819.02,45,Property,0
1225,75,14.6,46701.45,1,Health,0
1226,55,12.3,48013.88,30,Vehicle,0
1227,52,1.9,34237.05,37,Vehicle,0
1228,68,15.0,46140.87,19,Health,0
1229,32,9.3,79964.95,46,Health,0
1230,42,12.9,39924.49,30,Health,0
1231,72,1.5,28737.78,38,Vehicle,0
1232,54,6.1,7025.66,55,Vehicle,0
1233,45,10.2,37679.13,13,Property,0
1234,27,2.0,70043.53,59,Health,0
1235,56,7.6,89069.92,23,Health,0
1236,74,6.9,48284.25,44,Health,0
1237,34,3.6,274295.54,26,Vehicle,0
1238,56,4.9,55821.26,22,Property,0
1239,39,14.5,43025.81,59,Health,0
1240,43,4.7,46189.74,57,Health,0
1241,79,3.6,100956.91,19,Health,0
1242,61,8.3,88327.49,43,Vehicle,0
1243,42,10.2,158905.28,4,Vehicle,0
1244,34,11.0,52295.78,10,Vehicle,0
1245,30,11.4,56514.79,21,Vehicle,0
1246,37,1.0,140225.42,26,Health,0
1247,42,6.2,104528.57,15,Vehicle,0
1248,21,11.7,16200.75,4,Property,0
1249,27,13.6,124673.88,42,Vehicle,0
1250,20,9.2,69683.46,17,Health,0
1251,58,1.3,46001.8,17,Health,0
1252,62,6.3,46450.0,12,Health,0
1253,35,1.6,68996.33,2,Vehicle,0
1254,64,11.4,110186.18,41,Vehicle,0
1255,53,1.4,48252.76,53,Health,0
1256,64,3.2,47417.39,2,Vehicle,0
1257,39,6.5,46125.28,38,Health,0
1258,51,7.2,112788.81,8,Vehicle,0
1259,64,6.4,19446.31,52,Health,0
1260,25,7.2,78704.05,48,Vehicle,0
1261,57,10.8,116657.1,12,Health,0
1262,66,5.9,94381.02,9,Health,0
1263,61,8.4,57711.48,24,Vehicle,0
1264,36,4.9,97179.13,47,Vehicle,0
1265,59,5.6,62153.44,29,Health,0
1266,58,9.4,55087.27,7,Vehicle,0
1267,54,7.6,13842.59,48,Vehicle,0
1268,23,11.0,40216.95,13,Health,0
1269,69,8.6,8245.93,37,Health,0
1270,43,12.2,68020.12,26,Health,0
1271,51,6.9,72596.75,53,Health,0
1272,76,7.6,45169.2,54,Health,0
1273,73,10.2,79965.59,55,Health,0
1274,76,3.7,131481.21,13,Vehicle,0
1275,62,6.1,52604.24,51,Health,0
1276,23,9.6,17800.16,55,Health,0
1277,54,0.9,62920.71,24,Health,0
1278,74,6.8,57744.09,14,Vehicle,0
1279,50,9.2,25566.05,5,Health,0
1280,70,14.5,84061.76,55,Health,0
1281,39,13.2,55191.02,6,Vehicle,0
1282,38,4.6,101302.75,29,Health,0
1283,23,7.9,79995.98,8,Property,0
1284,23,1.3,48367.07,36,Vehicle,0
1285,72,4.0,55667.02,37,Health,0
1286,65,11.7,58433.78,54,Health,0
1287,21,2.3,25675.33,57,Health,0
1288,47,4.2,108211.8,38,Health,0
1289,28,14.2,30700.28,53,Property,0
1290,79,12.4,70920.98,42,Health,0
1291,79,11.8,110266.67,57,Health,0
1292,47,13.0,57858.32,59,Health,0
1293,48,11.4,26880.73,43,Vehicle,0
1294,41,2.2,90061.7,40,Property,0
1295,72,8.0,41736.32,53,Health,0
1296,26,6.9,46308.91,48,Health,0
1297,72,5.0,150954.87,54,Vehicle,0
1298,20,12.6,80056.22,24,Vehicle,0
1299,68,7.2,59211.43,36,Health,0
1300,48,1.4,102156.31,47,Vehicle,0
1301,57,4.5,24403.68,55,Vehicle,0
1302,54,3.8,144850.32,52,Health,0
